,AreaName,Price ($),lat,lng,Address,City
21152,Malvern,409149,43.792263,-79.237587,#110 - 1585 Markham Rd,Toronto
21153,Tam O'Shanter - Sullivan,390000,43.7794,-79.30883,2190 Warden Ave,Toronto
21154,Armdale,300,43.830791,-79.24955,#F-203 - 865 Passmore Ave,Toronto
21155,Armdale,300,43.830791,-79.24955,#F-201 - 865 Passmore Ave,Toronto
21156,Armdale,300,43.830791,-79.24955,#F-202 - 865 Passmore Ave,Toronto
21157,Armdale,220,43.830791,-79.24955,#D-103 - 843 Passmore Ave,Toronto
21158,Midtown Toronto,653900,43.696835,-79.393997,#1008 - 68 MERTON ST,Toronto
21159,Midtown Toronto,343800,43.673171999999994,-79.389687,#1401 - 32 DAVENPORT RD,Toronto
21160,Downtown,599900,43.639782000000004,-79.397949,#658 - 151 DAN LECKIE WAY,Toronto
21161,Niagara,489900,43.63673,-79.40050500000001,#2505 - 600 FLEET ST,Toronto
21162,Downtown,299000,43.648006,-79.396835,#508 - 438 RICHMOND ST W,Toronto
21163,Downtown,1500000,43.662125,-79.36685899999999,401 PARLIAMENT ST,Toronto
21164,Downtown,444900,43.639664,-79.379272,#806 - 77 HARBOUR SQ,Toronto
21165,Beach Hill,999000,43.681137,-79.310356,1956 GERRARD ST E,Toronto
21166,Midtown Toronto,99000,43.683643,-79.392433,1278 YONGE ST,Toronto
21167,Clairlea,579500,43.710021999999995,-79.290222,3135 ST CLAIR AVE E,Toronto
21168,Midtown Toronto,599000,43.688316,-79.394531,1470 YONGE ST,Toronto
21169,Downtown,109000,43.658722,-79.382263,372 YONGE ST,Toronto
21170,Downtown,469900,43.657074,-79.355232,#1106 - 51 TROLLEY CRES,Toronto
21171,Fashion District,719900,43.641655,-79.399567,#Th 2 - 11 NIAGARA ST,Toronto
21172,Downtown,249000,43.660149,-79.360886,#2205 - 170 SUMACH ST,Toronto
21173,Niagara,368000,43.637432000000004,-79.401039,#710 - 20 BRUYERES MEWS,Toronto
21174,Downtown,1059900,43.642578,-79.3769,#5203 - 16 HARBOUR ST,Toronto
21175,Downtown,524900,43.651321,-79.35805500000001,#601 - 80 MILL ST,Toronto
21176,Downtown,314900,43.644932,-79.392143,#521 - 36 BLUE JAYS WAY,Toronto
21177,Downtown,495000,43.657421,-79.40509,376 College Street,Toronto
21178,Downtown,319000,43.665749,-79.385513,#223 - 5 ST. JOSEPH ST,Toronto
21179,Midtown Toronto,4998000,43.691146999999994,-79.400749,95 LONSDALE RD,Toronto
21180,Riverside,119000,43.665714,-79.35105899999999,623 GERRARD ST E,Toronto
21181,Earlscourt,49000,43.675121000000004,-79.44725799999999,95 GREENLAW AVE,Toronto
21182,Danforth Village,79990,43.6889,-79.2995,2658 DANFORTH AVE,Toronto
21183,Toronto,359900,43.640335,-79.424477,#1723 - 38 JOE SHUSTER WAY,Toronto
21184,East Bayfront,2710000,43.645634,-79.362335,#Ph12 - 1 EDGEWATER DR,Toronto
21188,Wilson Heights,350000,43.738132,-79.43463100000001,3780 BATHURST ST,Toronto
21189,York University Heights,999900,43.766209,-79.49943499999999,25 MANSUR TERR,Toronto
21190,Maple Leaf,1500000,43.716793,-79.476067,44 ROMEO ST,Toronto
21191,Kingsview Village,1999000,43.702599,-79.542358,55 GOLFWOOD HTS,Toronto
21192,York University Heights,967000,43.766182,-79.499756,28 MANSUR TERR,Toronto
21193,Bridle Path,9688000,43.729534,-79.369606,45 PARK LANE CIRC,Toronto
21194,Bendale,263900,43.771198,-79.260529,#361 - 123 OMNI DR,Toronto
21195,Rexdale,79000,43.720219,-79.600403,#G007 - 500 REXDALE BLVD,Toronto
21196,Mimico,38800,43.620239,-79.50029,418 ROYAL YORK RD,Toronto
21197,Cliffcrest,30000,43.727604,-79.230331,#2 - 3110 KINGSTON RD,Toronto
21198,York Mills,4680000,43.757633,-79.391129,6 TOBA DR,Toronto
21199,Newtonbrook,1728000,43.797821,-79.40424300000001,257 OTONABEE AVE,Toronto
21200,Scarborough Junction,599000,43.71405,-79.26268,23 COTTON AVE,Toronto
21201,Willowdale,1398800,43.783004999999996,-79.391747,2960 A BAYVIEW AVE,Toronto
21202,Willowdale,343000,43.765842,-79.410057,#1715 - 35 HOLLYWOOD AVE,Toronto
21203,Kingsview Village,108000,43.696663,-79.552414,#2005 - 320 DIXON RD,Toronto
21204,Don Mills,439000,43.73275,-79.34563399999999,#1310 - 75 THE DONWAY W,Toronto
21205,Mimico,269000,43.630383,-79.47627299999999,#407 - 3 MARINE PARADE DR,Toronto
21206,New Toronto,59000,43.60099,-79.503357,2875 LAKE SHORE BLVD W,Toronto
21207,Morningside,284900,43.784866,-79.19534300000001,#2703 - 3070 ELLESMERE RD,Toronto
21208,Willowdale,285000,43.777355,-79.41275,#1106 - 60 BYNG AVE,Toronto
21209,Oakridge,129000,43.694171999999995,-79.27467299999999,3472 DANFORTH AVE,Toronto
21210,Toronto,319000,43.824078,-79.27377299999999,#809 - 80 ALTON TOWERS CIRC,Toronto
21211,Emery,104900,43.749187,-79.542702,#1104 - 3390 WESTON RD,Toronto
21212,Rexdale,145000,43.722031,-79.543945,#1904 - 236 ALBION RD,Toronto
21214,Midtown Toronto,735000,43.673171999999994,-79.389687,#1103 - 32 DAVENPORT RD,Toronto
21215,Downtown,160000,43.657771999999994,-79.38414,# 3 - 655 BAY ST,Toronto
21216,Eatonville,385900,43.639694,-79.563148,#1622 - 2 EVA RD,Toronto
21217,Rouge,199900,43.821304,-79.24629200000001,#19 -20 - 2761 MARKHAM RD,Toronto
21218,West Hill,334900,43.769436,-79.188362,#117 - 4470 KINGSTON RD,Toronto
21219,Dorset Park,33000,43.750603000000005,-79.276802,#9 - 2300 LAWRENCE AVE E,Toronto
21220,Downtown,285000,43.659237,-79.38290400000001,#22 - 384 YONGE ST,Toronto
21221,Willowdale,595000,43.769829,-79.413467,#310 - 5168 YONGE ST,Toronto
21222,Downtown,250000,43.650963,-79.397903,#232 - 222 SPADINA AVE,Toronto
21223,Midtown Toronto,1549000,43.688796999999994,-79.411438,#1 A - 317 LONSDALE RD,Toronto
21224,Bathurst Manor,322800,43.755169,-79.441742,#212 - 650 SHEPPARD AVE,Toronto
21225,Steeles,309000,43.812259999999995,-79.32494399999999,#1113 - 175 BAMBURGH CIRC,Toronto
21226,Little Portugal,318800,43.641697,-79.42343100000001,#1517 - 36 LISGAR ST,Toronto
21227,Silverthorn,550000,43.681965000000005,-79.46701800000001,479 A ROGERS RD,Toronto
21228,Eatonville,269900,43.639694,-79.563148,#530 - 2 EVA RD,Toronto
21229,Midtown Toronto,75000,43.670444,-79.38723,#C31 - 2 BLOOR ST W,Toronto
21230,Downtown,938000,43.642272999999996,-79.372704,#519 - 29 QUEENS QUAY,Toronto
21231,Willowdale,645000,43.761501,-79.409882,#4122 - 5 SHEPPARD AVE E,Toronto
21232,Downtown,669900,43.650372,-79.382347,#2711 - 70 TEMPERANCE ST,Toronto
21233,Midtown Toronto,350000,43.70789,-79.39402,150 EGLINTON AVE E,Toronto
21234,Riverdale,899000,43.666691,-79.347534,738 Gerrard St,Toronto
21235,Newtonbrook,288000,43.781261,-79.415749,5647 Yonge St,Toronto
21236,Downtown,439000,43.641632,-79.38205,#303 - 12 York St,Toronto
21237,Centre Island,899900,43.632076,-79.355011,14 Fourth St,Toronto
21238,Newtonbrook,1998000,43.784462,-79.399963,20 Maxome Ave,Toronto
21239,Downtown,1,43.647831,-79.37323,9 Church St,Toronto
21240,Downtown,349000,43.664787,-79.380814,538 Church St,Toronto
21241,Willowdale,3148888,43.773067,-79.414047,5314 Yonge St,Toronto
21242,Malvern,895000,43.795654,-79.23536700000001,20 Malvern St,Toronto
21243,Grange Park,99000,43.653271000000004,-79.390839,95 Mccaul St,Toronto
21244,Toronto,590000,43.725262,-79.313911,1 MOBILE DR,Toronto
21245,Eatonville,1099888,43.644608000000005,-79.53933,42 TYRE AVE,Toronto
21246,Scarborough Village,275000,43.742031,-79.213844,#709 - 3650 Kingston Rd,Toronto
21247,Bathurst Manor,415000,43.752007,-79.456001,#214 - 890 Sheppard Ave,Toronto
21248,Rexdale,270000,43.759009999999996,-79.588539,#312 - 10 Markbrook Lane,Toronto
21249,Mount Dennis,379000,43.687202,-79.504761,#2307 - 75 Emmett Ave,Toronto
21250,Leaside,349990,43.714638,-79.35463,#403 - 35 Brian Peck Cres,Toronto
21251,Trinity - Bellwoods,629900,43.649189,-79.423508,#704 - 1239 Dundas St,Toronto
21252,Rouge,299900,43.836353,-79.250473,#A118 - 3351 Markham Rd,Toronto
21253,Rexdale,235000,43.75848,-79.586617,#107 - 41 Markbrook Lane,Toronto
21254,West Hill,179800,43.76638,-79.197601,#613 - 4064 Lawrence Ave,Toronto
21555,Bayview Village,419900,43.766087,-79.38183599999999,#101 - 12 Rean Dr,Toronto
21581,Islington - City Centre West,1199000,43.647182,-79.54682199999999,98 Goswell Rd,Toronto
21582,Midtown Toronto,878900,43.723147999999995,-79.379707,2146 Bayview Ave,Toronto
21584,Newtonbrook,519990,43.780727,-79.41999100000001,#49 - 49 Hendon Ave,Toronto
21585,Old East York,169500,43.696163,-79.292953,#803 - 5 Massey Sq,Toronto
21586,Downtown,565000,43.65509,-79.375626,#2208 - 68 Shuter St,Toronto
21587,Bayview Village,3288000,43.775551,-79.378128,67 Burbank Dr,Toronto
21588,Downtown,539000,43.660137,-79.38587199999999,#1407 - 770 Bay St,Toronto
21589,Toronto,99,43.653225,-79.383186,#2910 - 25 Town Centre (Locker) Crt,Toronto
21590,Swansea,2750000,43.641518,-79.484116,41 Riverside Cres,Toronto
21591,Norseman Heights,1995000,43.636299,-79.509125,21 Norseman St,Toronto
21592,Bathurst Manor,1288000,43.760647,-79.451912,82 Combe Ave,Toronto
21593,West Queen West,2550000,43.646584000000004,-79.405861,711 Queen St,Toronto
21594,Cricket Club,99000,43.733973999999996,-79.41954,1943 Avenue Rd,Toronto
21595,Downsview,199900,43.72578,-79.48075899999999,#602 - 2737 Keele St,Toronto
21597,Bridle Path,18800000,43.734344,-79.371315,16 High Point Rd,Toronto
21598,Brockton Village,3699000,43.658446999999995,-79.441681,1261 Bloor St,Toronto
21599,New Toronto,1050000,43.598865999999994,-79.513947,37 Fifteenth St,Toronto
21600,Leaside,6300000,43.707485,-79.375458,1669 Bayview Ave,Toronto
21601,Henry Farm,249000,43.772007,-79.337509,235 Yorkland Blvd,Toronto
21602,L'Amoreaux,39990,43.792828,-79.32498199999999,2525 Pharmacy Ave,Toronto
21603,Rockcliffe - Smythe,89900,43.671585,-79.49329399999999,755 Jane St,Toronto
21604,Riverside,129000,43.657394000000004,-79.345116,400 Eastern Ave,Toronto
21605,Earlscourt,18000,43.682303999999995,-79.465492,#2 - 460 Rogers Rd,Toronto
21606,Rexdale,2500000,43.711994,-79.563835,103 Rexdale Blvd,Toronto
21607,Rexdale,128000,43.721171999999996,-79.54424300000001,#1102 - 234 Albion Rd,Toronto
21608,Downtown,439000,43.659237,-79.38290400000001,#71 - 384 Yonge St,Toronto
21609,Downsview,650000,43.723576,-79.522545,65 Torbarrie Rd,Toronto
21610,Humber Summit,33000,43.761406,-79.540527,#90 - 90 Signet Dr,Toronto
21611,Downtown,1640000,43.656162,-79.39971899999999,412 Spadina Ave,Toronto
21612,Nortown,1599000,43.736855,-79.431259,107 Burncrest Dr,Toronto
21613,Midtown Toronto,388000,43.672371000000005,-79.387436,813 YONGE ST,Toronto
21614,Downtown,2599000,43.655842,-79.363991,358 QUEEN ST E,Toronto
21615,Downtown,239900,43.653492,-79.383972,100 QUEEN ST W,Toronto
21616,Midtown Toronto,1399900,43.710625,-79.381691,4 WALDER AVE,Toronto
21617,Midtown Toronto,3095000,43.70948,-79.421585,56 CALDOW RD,Toronto
21618,Swansea,275000,43.636173,-79.47075699999999,#708 - 105 THE QUEENSWAY AVE,Toronto
21619,Downtown,779900,43.643485999999996,-79.392303,352 FRONT Street,Toronto
21620,The Beach,2499000,43.669685,-79.289116,10 BALSAM AVE,Toronto
21622,Highland Creek,1039900,43.791302,-79.158119,#Block1 - 6443 KINGSTON RD,Toronto
21623,Henry Farm,428000,43.774952,-79.33548,#1906 - 30 HERONS HILL WAY,Toronto
21624,Bendale,472000,43.772408,-79.255135,188 BOROUGH DR,Toronto
21625,Weston,539000,43.706501,-79.532196,2381 WESTON RD,Toronto
21626,Don Mills,4590000,43.736397,-79.35505699999999,11 TANGMERE RD,Toronto
21627,Newtonbrook,1399000,43.786533,-79.442619,31 DEWLANE DR,Toronto
21628,Bayview Village,498000,43.767936999999996,-79.387955,#518 - 2885 BAYVIEW AVE N,Toronto
21629,Alderwood,59000,43.609966,-79.549347,876 BROWNS LINE,Toronto
21630,Agincourt,425000,43.777565,-79.281006,#2217 - 135 VILLAGE GREEN SQ,Toronto
21631,Agincourt,244500,43.779129,-79.281883,#3017 - 275 VILLAGE GREEN SQ,Toronto
21632,Eglinton West,420000,43.691715,-79.468506,#1002 - 2470 EGLINTON AVE,Toronto
21633,Mimico,425000,43.62273,-79.483192,#3502 - 2220 LAKESHORE BLVD W,Toronto
21634,Wexford - Maryvale,350000,43.748531,-79.286057,#303 - 1328 BIRCHMOUNT RD,Toronto
21635,Midtown Toronto,499800,43.70694,-79.396904,#1205 - 43 EGLINTON AVE E,Toronto
21636,Englemount - Lawrence,394000,43.722183,-79.432846,#1011 - 35 SARANAC BLVD,Toronto
21637,Downtown,512000,43.648029,-79.37406899999999,#708 - 55 Front St,Toronto
21638,Emery,99900,43.749187,-79.542702,#1202 - 3390 Weston Rd,Toronto
21639,West Hill,3500000,43.765541,-79.163246,570 Coronation Dr,Toronto
21640,Downtown,399000,43.649246000000005,-79.375755,#516 - 22 Leader Lane,Toronto
21641,Downtown,399000,43.654003,-79.402016,182 Augusta Ave,Toronto
21642,Downsview,299000,43.727539,-79.482857,#404 - 2772 Keele St,Toronto
21643,Bayview Village,289900,43.76498,-79.383522,#1114 - 1 Rean Dr,Toronto
21644,Downtown,340000,43.660709000000004,-79.378845,#801 - 365 Church St,Toronto
21645,Willowdale,2589000,43.773899,-79.4179,71 Horsham Ave,Toronto
21646,Riverdale,779900,43.672523,-79.341301,282 Withrow Ave,Toronto
21647,Willowdale,1628000,43.773270000000004,-79.403053,181 Parkview Ave,Toronto
21648,Jane and Finch,147500,43.745917999999996,-79.515724,#208 - 5 Frith Rd,Toronto
21649,Armdale,239900,43.819328000000006,-79.25386800000001,#91 - 80 Nashdene Rd,Toronto
21650,Toronto,52000,43.702991,-79.50353199999999,1877 Lawrence Ave,Toronto
21651,Fairbank,750000,43.692165,-79.461624,557B Caledonia Rd,Toronto
21652,Woburn,4,43.776325,-79.238411,#2 - 1970 Ellesmere Rd,Toronto
21653,Scarborough Village,1498000,43.740055,-79.209244,89 Hill Cres,Toronto
21654,Sherwood Park,1575,43.711048,-79.398949,#2 - 2449 Yonge St,Toronto
21655,New Toronto,1050000,43.598865999999994,-79.513947,37 Fifteenth St,Toronto
21656,The Kingsway,3875000,43.656437,-79.506493,31 Queen Anne Rd,Toronto
21657,Niagara,389000,43.641579,-79.415901,#346 - 1030 King St,Toronto
21658,Eatonville,2385000,43.642086,-79.538795,8 Botfield Ave,Toronto
21659,Pelmo Park,119000,43.711025,-79.53535500000001,2600 Weston Rd,Toronto
21660,Dorset Park,75000,43.769337,-79.280922,#4 - 9 Progress Ave,Toronto
21661,Downsview,269000,43.72126,-79.511993,1700 Wilson Ave,Toronto
21662,Downtown,358000,43.659237,-79.38290400000001,#65 - 384 Yonge St,Toronto
21663,Leslieville,1199900,43.67308,-79.31955699999999,270 Coxwell Ave,Toronto
21664,Downtown,2499000,43.668526,-79.364723,124 AMELIA ST,Toronto
21665,Nortown,3298000,43.734463,-79.430748,350 JOICEY BLVD,Toronto
21666,Willowdale,169000,43.779854,-79.415131,9 FINCH AVE E,Toronto
21667,Agincourt,1550000,43.784797999999995,-79.282043,5 AGINCOURT DR,Toronto
21672,Silverthorn,575000,43.693974,-79.46891,41 LONBOROUGH AVE,Toronto
21680,Wexford - Maryvale,899900,43.742484999999995,-79.296707,4 Danube Dr,Toronto
21681,Nortown,2788000,43.733734000000005,-79.425026,175 Haddington Ave,Toronto
21683,Ionview,699000,43.732124,-79.275276,14 Rosemount Dr,Toronto
21684,Malvern,799000,43.815104999999996,-79.217415,42 Rovinelli Rd,Toronto
21685,Willowdale,379000,43.757988,-79.403625,#307 - 120 HARRISON GARDEN BLVD,Toronto
21686,Islington - City Centre West,290000,43.609992999999996,-79.55748,#1106 - 215 SHERWAY GARDENS RD,Toronto
21687,Edenbridge - Humber Valley,1799900,43.675144,-79.523315,#4 - 1291 ROYAL YORK RD,Toronto
21688,Mimico,296888,43.622883,-79.481972,#1906 - 2200 Lakeshore Blvd,Toronto
21689,Rockcliffe - Smythe,408900,43.675777000000004,-79.507919,#1408 - 240 Scarlett Rd,Toronto
21690,Mimico,489888,43.62273,-79.483192,#2509 - 2220 Lake Shore Blvd,Toronto
21691,Downtown,449900,43.649597,-79.388489,#1105 - 199 Richmond St,Toronto
21692,Bloor West Village,25000,43.650085,-79.480011,#3 - 2323 BLOOR ST W,Toronto
21693,Old Town,514888,43.65406,-79.369118,#1114 - 320 RICHMOND ST E,Toronto
21694,Downtown,325000,43.657455,-79.39035,#4 - 600 UNIVERSITY AVE,Toronto
21695,Downtown,449000,43.649082,-79.39208199999999,#2307 - 318 RICHMOND ST W,Toronto
21696,Dovercourt Park,899999,43.668846,-79.433495,299 WESTMORELAND AVE,Toronto
21697,Midtown Toronto,159000,43.687897,-79.396156,48 ST.CLAIR AVE,Toronto
21698,Roncesvalles Village,79000,43.655190000000005,-79.452324,2285 DUNDAS ST W,Toronto
21699,Midtown Toronto,3495000,43.719627,-79.399826,25 GLENGROVE AVE E,Toronto
21700,Niagara,388000,43.643013,-79.406204,#621 - 775 KING ST W,Toronto
21701,Niagara,229900,43.636963,-79.404671,#1464 - 209 FORT YORK BLVD,Toronto
21702,Downtown,638000,43.666794,-79.388756,#4211 - 1080 BAY ST,Toronto
21703,Midtown Toronto,299000,43.671654,-79.3946,#F1 - 55 AVENUE RD,Toronto
21704,Downtown,1799000,43.651875,-79.37442800000001,#8 - 63 LOMBARD ST,Toronto
21705,Downtown,269000,43.638477,-79.397987,#309 - 75 QUEENS WHARF RD,Toronto
21706,Downtown,809900,43.643845,-79.391823,#2105 - 20 BLUE JAYS WAY,Toronto
21707,Caledonia - Fairbank,599000,43.682915,-79.457314,299 ROGERS RD,Toronto
21708,Downsview,699000,43.722027000000004,-79.49541500000001,11 MAURICE COULTER MEWS,Toronto
21709,Downsview,189900,43.72578,-79.48075899999999,#912 - 2737 KEELE ST,Toronto
21710,Woburn,150000,43.775978,-79.239761,#18 - 1950 ELLESMERE RD,Toronto
21711,Humber Summit,199000,43.766166999999996,-79.55426800000001,1102 BARMAC DR,Toronto
21712,Newtonbrook,383000,43.78017,-79.418251,#402 - 15 GREENVIEW AVE,Toronto
21713,Henry Farm,325000,43.774952,-79.33548,#709 - 30 HERONS HILL WAY,Toronto
21714,Rexdale,319900,43.731674,-79.576454,#213 - 80 ESTHER LORRIE DR,Toronto
21715,Kennedy Park,699000,43.720936,-79.254662,35 MAGNOLIA AVE,Toronto
21716,Davenport,788000,43.672604,-79.429909,1153 OSSINGTON AVE,Toronto
21717,The Kingsway,429000,43.661209,-79.508301,#212 - 25 EARLINGTON AVE,Toronto
21718,Davenport,624900,43.670589,-79.448425,#A11 - 1100 LANSDOWNE AVE,Toronto
21719,Lansing,282000,43.760658,-79.41581,#309 - 88 SHEPPARD AVE,Toronto
21720,Midtown Toronto,14880000,43.688107,-79.38565799999999,120 INGLEWOOD DR,Toronto
21721,Trinity - Bellwoods,49900,43.655087,-79.41280400000001,571 COLLEGE ST,Toronto
21722,Downtown,298888,43.647514,-79.3927,#3702 - 101 PETER ST,Toronto
21723,Wilson Heights,309888,43.734478,-79.446472,#503 - 525 WILSON AVE,Toronto
21724,Downtown,273000,43.645984999999996,-79.389938,#322 - 8 MERCER ST,Toronto
21725,Downtown,439000,43.641632,-79.38205,#2609 - 12 YORK ST,Toronto
21726,Silverthorn,550000,43.681965000000005,-79.46701800000001,479 A ROGERS RD,Toronto
21727,Downtown,432000,43.647224,-79.391098,#810 - 21 WIDMER ST,Toronto
21728,Downtown,809000,43.663052,-79.38634499999999,#1512 - 889 BAY ST,Toronto
21729,Silverthorn,279900,43.682056,-79.466515,475 D ROGERS RD,Toronto
21730,Willowdale,455000,43.760998,-79.410202,#701 - 4789 YONGE ST,Toronto
21731,Midtown Toronto,1198000,43.671551,-79.39050300000001,#308 - 68 YORKVILLE AVE,Toronto
21732,Golden Mile,425000,43.722874,-79.289009,#D106 - 69 LEBOVIC AVE,Toronto
21733,Downtown,149900,43.646442,-79.380081,#Lr01 - 200 BAY ST,Toronto
21734,Downtown,368000,43.640381,-79.397339,#4712 - 21 ICEBOAT TERR,Toronto
21735,Downtown,845000,43.647381,-79.387276,#2204 - 224 KING ST W,Toronto
21736,Mimico,1198000,43.625541999999996,-79.477242,#321 - 80 MARINE PARADE DR,Toronto
21737,Downtown,460000,43.670227000000004,-79.385147,#207 - 55 BLOOR ST E,Toronto
21738,West Hill,99900,43.765910999999996,-79.19754,#614 - 4062 LAWRENCE AVE E,Toronto
21739,Downtown,812000,43.665546,-79.387245,#Ph6 - 1001 BAY ST,Toronto
21740,Downtown,658888,43.659328,-79.382675,#720 - 386 YONGE ST,Toronto
21741,Downtown,374800,43.652454,-79.363731,#1001 - 318 KING ST E,Toronto
21742,Roncesvalles Village,950000,43.641171,-79.440117,4 SAUNDERS AVE,Toronto
21743,Willowdale,549000,43.760998,-79.410202,#714 - 4789 YONGE ST,Toronto
21744,Downtown,389000,43.645393,-79.39366899999999,#610 - 393 KING ST W,Toronto
21745,Willowdale,575000,43.769665,-79.41378,#605 - 5162 YONGE ST,Toronto
21746,Downtown,760000,43.643246000000005,-79.40126,#113 - 55 STEWART ST,Toronto
21747,Midtown Toronto,40000,43.663834,-79.417755,708 BLOOR ST W,Toronto
21748,Newtonbrook,519990,43.780727,-79.41999100000001,#49 - 49 HENDON AVE,Toronto
21749,L'Amoreaux,699999,43.800964,-79.291489,71 BELLEFONTAINE ST,Toronto
21750,Willowdale,359900,43.776131,-79.41436800000001,#209 - 5409 YONGE ST,Toronto
21751,Don Valley Village,1268000,43.788349,-79.34317800000001,157 KINGSLAKE RD,Toronto
21752,Bayview Village,305000,43.765289,-79.382339,#304 - 3 REAN DR,Toronto
21753,Woburn,30000,43.761425,-79.217567,3737 LAWRENCE AVE E,Toronto
21754,Rockcliffe - Smythe,199000,43.669582,-79.49276,128 PRITCHARD AVE,Toronto
21755,Midtown Toronto,649900,43.690948,-79.43989599999999,469 OAKWOOD AVE,Toronto
21756,Bayview Village,428000,43.765289,-79.382339,#1501 - 3 REAN DR,Toronto
21757,Eatonville,185000,43.627528999999996,-79.56193499999999,3406 DUNDAS ST W,Toronto
21758,Dorset Park,149900,43.764812,-79.280273,#9 - 1415 KENNEDY RD,Toronto
21759,Golden Mile,160000,43.727928000000006,-79.28759000000001,#E2 - 900 WARDEN AVE,Toronto
21760,Midtown Toronto,18000,43.688815999999996,-79.432076,401 VAUGHAN RD,Toronto
21761,Bayview Village,348000,43.769484999999996,-79.36891899999999,#515 - 15 SINGER CRT,Toronto
