,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
1056,Midtown Toronto,349800,43.668636,-79.396233,#904 - 208 Bloor St,Toronto,M5S 1T8,M5S
1057,Humber Summit,559000,43.770767,-79.541161,#16 - 4801 STEELES AVE W,Toronto,M9L 2W1,M9L
1058,Agincourt,349900,43.784519,-79.288528,#110 - 2351 KENNEDY RD,Toronto,M1T 3G9,M1T
1059,Willowdale,454900,43.769829,-79.413467,#108 - 5168 YONGE ST,Toronto,M2N 0G1,M2N
1060,Downtown,108000,43.650963,-79.397903,#234 - 222 Spadina Ave,Toronto,M5T 3B3,M5T
1061,The Kingsway,439000,43.661209,-79.508301,#413 - 25 EARLINGTON AVE,Toronto,M8X 3A3,M8X
1062,Downtown,776000,43.653049,-79.379082,#64 &amp; 65 - 384 Yonge St,Toronto,M5B 2H1,M5B
1063,Clairlea,1100000,43.70174,-79.28775,300 PHARMACY AVE,Toronto,M1L 3G3,M1L
1064,Old East York,59000,43.693192,-79.342705,346 Donlands Ave,Toronto,M4J 3S1,M4J
1065,Don Mills,279999,43.747749,-79.348656,#A208 - 16 MALLARD RD,Toronto,M3B 3N1,M3B
1066,Armdale,300,43.830791,-79.24955,#F-101 - 865 Passmore Ave,Toronto,M1X 0A2,M1X
1067,Humber Bay,315000,43.624374,-79.485542,#1702 - 90 Park Lawn Rd,Toronto,M8Y 0B6,M8Y
1068,Armdale,220,43.830791,-79.24955,#E-101 - 855 Passmore Ave,Toronto,M1X 0A2,M1X
1069,Agincourt,160000,43.786839,-79.276924,#G69 - 8 GLEN WATFORD DR,Toronto,M1S 2C1,M1S
1070,Cliffcrest,580000,43.727161,-79.22963,3103 KINGSTON RD,Toronto,M1M 1P1,M1M
1071,Armdale,220,43.830791,-79.24955,#D-104 - 843 Passmore Ave,Toronto,M1X 0A2,M1X
1072,Henry Farm,366800,43.774746,-79.336929,#911 - 275 Yorkland Rd,Toronto,M2J 1S3,M2J
1073,Armdale,220,43.830791,-79.24955,#E-102 - 855 Passmore Ave,Toronto,M1X 0A2,M1X
1074,Silverthorn,639900,43.689663,-79.467239,539 Silverthorn Ave,Toronto,M6M 3J1,M6M
1075,Downtown,369900,43.638477,-79.397987,#2112 - 75 QUEENS WHARF RD,Toronto,M5V 0J8,M5V
1076,Humber Bay,1099000,43.624073,-79.484917,#3107 - 88 PARK LAWN RD,Toronto,M8Y 0B6,M8Y
1077,Kingsview Village,120000,43.696663,-79.552414,#102 - 320 DIXON RD,Toronto,M9R 1S9,M9R
1078,Downtown,539900,43.641346,-79.372421,#321 - 39 QUEENS QUAY,Toronto,M5E 0A4,M5E
1080,Bayview Village,229000,43.771111,-79.369843,#306 - 1110 Sheppard Ave,Toronto,M2K 2W1,M2K
1081,Don Mills,19900,43.754169,-79.349495,865 YORK MILLS RD,Toronto,M3B 1Y6,M3B
1082,Bloor West Village,189000,43.650421,-79.480957,2340 BLOOR ST,Toronto,M6S 1P3,M6S
1083,Downtown,849900,43.651962,-79.3741,#Th 104 - 77 LOMBARD ST,Toronto,M5C 1M2,M5C
1084,Willowdale,1999900,43.782413,-79.40258,179 FINCH AVE E,Toronto,M2N 4R8,M2N
1085,Downtown,489900,43.637386,-79.398201,#730 - 38 Dan Leckie Way,Toronto,M5V 2V6,M5V
1086,Edenbridge - Humber Valley,4995000,43.668377,-79.532532,433 THE KINGSWAY,Toronto,M9A 3W1,M9A
1087,Downsview,398800,43.727947,-79.475685,#18Upper - 951 Wilson Ave,Toronto,M3K 2A7,M3K
1088,Henry Farm,299800,43.774952,-79.33548,#1505 - 30 Heron&#39;s Hill Way,Toronto,M2J 0A7,M2J
1089,Grange Park,699900,43.65258,-79.39061,#Th9 - 73 MCCAUL ST,Toronto,M5T 2X2,M5T
1090,Willowdale,421000,43.771309,-79.412926,#2505 - 18 PARKVIEW AVE,Toronto,M2N 5P8,M2N
1092,Upper Beaches,178000,43.677242,-79.30368,462 KINGSTON RD,Toronto,M4L 1V3,M4L
1093,Steeles,408800,43.814705,-79.325653,#921 - 75 BAMBURGH CIRC,Toronto,M1W 3W1,M1W
1094,Downtown,299999,43.659237,-79.382904,#92 - 384 YONGE ST,Toronto,M5B 1S9,M5B
1095,Rexdale,275000,43.736164,-79.562958,976 -978 ALBION RD,Toronto,M9V 1A7,M9V
1096,Midtown Toronto,69000,43.663864,-79.417923,#Upper - 712 BLOOR ST W,Toronto,M6G 1L5,M6G
1097,Mimico,394000,43.625542,-79.477242,#328 - 80 Marine Parade Dr,Toronto,M8V 0A3,M8V
1098,Midtown Toronto,3995000,43.69799,-79.404449,119 CHAPLIN CRES,Toronto,M5P 1A6,M5P
1099,Old Town,469900,43.65406,-79.369118,#1514 - 320 RICHMOND ST E,Toronto,M5A 2R3,M5A
1100,York University Heights,195000,43.757763,-79.475639,3909 CHESSWOOD DR,Toronto,M3J 2R8,M3J
1101,Rockcliffe - Smythe,700000,43.668415,-79.486679,2534 St Clair Ave,Toronto,M6N 1L6,M6N
1102,Midtown Toronto,5595000,43.695145,-79.416641,14 ARDMORE RD,Toronto,M5P 1V3,M5P
1103,The Beach,1349000,43.670418,-79.300262,#Th4 - 2 Bellefair Ave,Toronto,M4L 3T8,M4L
1104,Downtown,78000,43.648525,-79.361565,411 I/2 PARLIAMENT ST,Toronto,M5A 2Y1,M5A
1105,Cliffside,199000,43.704224,-79.252716,2228 KINGSTON RD,Toronto,M1N 1T9,M1N
1106,North Toronto,140000,43.703491,-79.388527,590 MOUNT PLEASANT RD,Toronto,M4S 2M8,M4S
1108,Bayview Village,449990,43.768646,-79.369026,#1908 - 72 ESTHER SHINER BLVD,Toronto,M2K 2X9,M2K
1109,Rexdale,588888,43.736019,-79.600555,#115&amp;116 - 127 Westmore Dr,Toronto,M9V 3Y6,M9V
1110,York University Heights,198888,43.781139,-79.492851,#11 -14 - 2901 STEELES AVE W,Toronto,M3J 3A1,M3J
1111,Downtown,335000,43.638866,-79.398438,#3009 - 85 QUEENS WHARF RD,Toronto,M5V 1A9,M5V
1112,Mimico,489000,43.625118,-79.478767,#1005 - 60 ANNIE CRAIG DR,Toronto,M8V 0A8,M8V
1113,Downtown,499000,43.670547,-79.380585,#3907 - 28 Ted Rogers Way,Toronto,M4Y 2J4,M4Y
1114,Midtown Toronto,3128000,43.671864,-79.393814,#4 C - 36 HAZELTON AVE,Toronto,M5R 2E2,M5R
1115,Little Portugal,349900,43.641697,-79.423431,#1003 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1117,High Park North,379900,43.65572,-79.45649,#507 - 1638 BLOOR ST W,Toronto,M6P 1A7,M6P
1118,Downtown,445000,43.647224,-79.391098,#2905 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
1119,Leslieville,2490000,43.663506,-79.319931,1001 EASTERN AVE,Toronto,M4L 1A8,M4L
1120,Midtown Toronto,699000,43.673172,-79.389687,#1306 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1121,Niagara,536000,43.637207,-79.403572,#1502 - 35 BASTION ST,Toronto,M5V 0C2,M5V
1122,Willowdale,630000,43.761196,-79.408951,#2908 - 33 Sheppard Ave,Toronto,M2N 7K1,M2N
1123,Downtown,669888,43.64613,-79.375778,#908 - 8 THE ESPLANADE AVE,Toronto,M5E 0A6,M5E
1124,Downtown,339000,43.640381,-79.397339,#1102 - 21 Iceboat Terr,Toronto,M5V 4A9,M5V
1125,Downtown,1600000,43.649799,-79.38028,#4703 - 325 BAY ST N,Toronto,M5H 4G3,M5H
1126,Midtown Toronto,1199000,43.727768,-79.389908,238 LAWRENCE AVE E,Toronto,M4N 1T2,M4N
1127,Newtonbrook,359900,43.78017,-79.418251,#309 - 15 GREENVIEW AVE,Toronto,M2M 4M7,M2M
1128,Dovercourt Park,1100000,43.661392,-79.435753,1059 Dufferin St,Toronto,M6H 4B5,M6H
1129,Agincourt,250000,43.788311,-79.268082,#335 - 4438 SHEPPARD AVE E,Toronto,M1S 1V2,M1S
1130,Lambton Baby Point,1280000,43.648243,-79.486626,#1021 - 1 OLD MILL DR,Toronto,M6S 0A1,M6S
1132,Downtown,488800,43.645641,-79.392952,#3305 - 375 KING ST W,Toronto,M5V 1K1,M5V
1134,Downtown,314900,43.657074,-79.355232,#524 - 51 TROLLEY CRES,Toronto,M5A 0E9,M5A
1135,Downtown,338900,43.645641,-79.392952,#3101 - 375 KING ST W,Toronto,M5V 1K1,M5V
1136,Downsview,6000,43.717987,-79.511543,55 Beverly Hills Dr,Toronto,M3L 1A2,M3L
1138,Downtown,1039888,43.642578,-79.3769,#4603 - 16 HARBOUR ST,Toronto,M5J 2Y4,M5J
1140,Brookhaven - Amesbury,399000,43.709023,-79.47715,1387 Lawrence Ave,Toronto,M6L 1A7,M6L
1141,Rexdale,185000,43.736019,-79.600555,#109 - 127 WESTMORE DR,Toronto,M9V 3Y6,M9V
1142,Niagara,289900,43.636963,-79.404671,#472 - 209 Fort York Blvd,Toronto,M5V 4A1,M5V
1143,Golden Mile,3999000,43.724213,-79.283386,116 MANVILLE RD,Toronto,M1L 4J5,M1L
1144,Downtown,664900,43.650372,-79.382347,#1411 - 70 Temperance St,Toronto,M5H 3V5,M5H
1145,York Mills,4850000,43.738846,-79.396927,1 ST MARGARETS DR,Toronto,M4N 2G5,M4N
1147,Eglinton East,20000,43.735878,-79.252121,2620 EGLINTON AVE E,Toronto,M1K 2R9,M1K
1148,Milliken,950000,43.818409,-79.277916,24 HUTCHCROFT AVE,Toronto,M1V 1Z4,M1V
1149,Humber Summit,188800,43.749039,-79.559235,#19 - 2524 Finch Ave,Toronto,M9M 2G3,M9M
1150,York University Heights,150000,43.759502,-79.478058,4067 CHESSWOOD DR,Toronto,M3J 2R8,M3J
1151,Victoria Village,324000,43.73098,-79.30584,1646 VICTORIA PARK AVE,Toronto,M1R 1P7,M1R
1152,Rexdale,407500,43.731674,-79.576454,#Ph 4 - 80 Esther Lorrie Dr,Toronto,M9W 4L7,M9W
1153,East Danforth,48000,43.681999,-79.330734,1262 Danforth Ave,Toronto,M4J 1M6,M4J
1154,Leaside,1180000,43.712784,-79.368645,726 EGLINTON AVE E,Toronto,M4G 2K7,M4G
1155,Willowdale,958800,43.776451,-79.414017,#Ph24 - 500 Doris Ave,Toronto,M2N 0C1,M2N
1156,Downtown,563000,43.670547,-79.380585,#3204 - 28 Ted Rogers Way,Toronto,M4Y 2J4,M4Y
1157,Milliken,48888,43.825432,-79.298477,#B08 - 4779 STEELES AVE E,Toronto,M1V 4S7,M1V
1158,Thornhill,459786,43.830166,-79.467117,#1911 - 33 Shore Breeze Dr,Toronto,L4J 8R6,L4J
1159,Rouge,379900,43.801224,-79.199356,#28 - 1139 MORNINGSIDE AVE,Toronto,M1B 0A7,M1B
1160,Bendale,279900,43.773251,-79.255272,#412 - 50 Town Centre Crt,Toronto,M1P 0A9,M1P
1161,Willowdale,449000,43.774658,-79.412415,#517 - 88 GRANDVIEW WAY,Toronto,M2N 6V6,M2N
1162,Port Union,188000,43.789127,-79.140648,#10 - 285 Port Union Rd,Toronto,M1C 2L3,M1C
1163,Long Branch,145000,43.595699,-79.528984,3426 LAKESHORE BLVD W,Toronto,M8W 1N3,M8W
1164,Armdale,300,43.830791,-79.24955,#F-207 - 865 Passmore Ave,Toronto,M1X 0A2,M1X
1165,Willowdale,409900,43.769829,-79.413467,#2608 - 5168 Yonge St,Toronto,M2N 0G1,M2N
1166,Downtown,1488000,43.641346,-79.372421,#Th 117 - 39 Queens Quay E Way,Toronto,M5E 0A4,M5E
1167,Willowdale,515000,43.765842,-79.410057,#917 - 35 HOLLYWOOD AVE,Toronto,M2N 0A9,M2N
1168,Armdale,220,43.830791,-79.24955,#E-103 - 855 Passmore Ave,Toronto,M1X 0A2,M1X
1170,Long Branch,1499000,43.593056,-79.534187,31 Marina Ave,Toronto,M8W 1K4,M8W
1171,Downtown,569900,43.659328,-79.382675,#1017 - 386 YONGE ST,Toronto,M5G 2K2,M5G
1172,The Kingsway,289900,43.661209,-79.508301,#109 - 25 Earlington Ave,Toronto,M8X 3A3,M8X
1173,New Toronto,1495000,43.594883,-79.504204,112 LAKE SHORE DR,Toronto,M8V 2A2,M8V
1174,Swansea,389900,43.636925,-79.469055,#2101 - 15 Windermere Ave,Toronto,M6S 5A2,M6S
1175,Downtown,921000,43.659328,-79.382675,#915 - 386 YONGE ST,Toronto,M5G 2K2,M5G
1176,Oakridge,283000,43.694603,-79.273277,#215 - 3520 DANFORTH AVE,Toronto,M1L 1E6,M1L
1177,Jane and Finch,665000,43.744011,-79.491524,#3220 - 5 Sheppard Ave,Toronto,M3M 3J8,M3M
1178,Leslieville,299900,43.662479,-79.340218,#233 - 201 CARLAW AVE,Toronto,M4M 2S3,M4M
1179,Downtown,869900,43.668777,-79.383995,#4808 - 45 CHARLES ST E,Toronto,M4Y 1S2,M4Y
1180,Palmerston - Little Italy,82500,43.664452,-79.413788,615 BLOOR ST W,Toronto,M6G 1K8,M6G
1181,Downtown,578800,43.639782,-79.397949,#651 - 151 DAN LECKIE WAY,Toronto,M5V 4B2,M5V
1183,Riverdale,679000,43.657894,-79.352921,#104 - 625 QUEEN ST E,Toronto,M5A 1T3,M5A
1184,Downsview,49000,43.72126,-79.511993,#236 - 1700 WILSON AVE,Toronto,M3L 1B2,M3L
1185,Don Valley Village,385500,43.791817,-79.355553,#1703 - 3300 Don Mills Rd,Toronto,M2J 4X7,M2J
1186,Downtown,739900,43.646809,-79.390182,#2303 - 80 JOHN ST,Toronto,M5V 3X4,M5V
1187,Downtown,509000,43.641346,-79.372421,#428 - 39 QUEENS QUAY,Toronto,M5E 0A4,M5E
1188,Bayview Village,414900,43.767406,-79.382858,#410 - 23 REAN DR,Toronto,M2K 0A6,M2K
1189,Downtown,541900,43.647224,-79.391098,#4004 - 21 WIDMER ST,Toronto,M5V 0B8,M5V
1190,Downtown,429000,43.661793,-79.384506,#1403 - 21 GRENVILLE ST,Toronto,M4Y 0B9,M4Y
1191,Jane and Finch,254900,43.764423,-79.496277,#108 - 25 FOUR WINDS DR,Toronto,M3J 1K8,M3J
1192,Rockcliffe - Smythe,929000,43.669868,-79.486053,27 Castleton Ave,Toronto,M6N 3Z6,M6N
1193,Midtown Toronto,4680000,43.675293,-79.400276,176 BEDFORD RD,Toronto,M5R 2K9,M5R
1194,Willowdale,394800,43.771595,-79.412178,#303 - 256 DORIS AVE,Toronto,M2N 6X8,M2N
1195,The Westway,34000,43.696678,-79.543839,235 Dixon Rd,Toronto,M9P 2M5,M9P
1196,Midtown Toronto,5560000,43.722378,-79.385529,16 GLENALLAN RD,Toronto,M4N 1G7,M4N
1198,Humber Bay,485000,43.624374,-79.485542,#1706 - 90 Park Lawn Rd,Toronto,M8Y 0B6,M8Y
1199,Swansea,354900,43.636173,-79.470757,#3204 - 105 THE QUEENSWAY,Toronto,M6S 5B5,M6S
1200,Downtown,479000,43.639851,-79.382431,#311 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
1201,North Toronto,280000,43.703854,-79.388176,595 MT. PLEASANT RD,Toronto,M4S 2M5,M4S
1202,Henry Farm,449900,43.773922,-79.345726,#909 - 62 FOREST MANOR RD,Toronto,M2J 0B6,M2J
1203,Islington - City Centre West,674900,43.639355,-79.536949,#Ph04 - 5229 Dundas St,Toronto,M9B 6L9,M9B
1205,Stockyards District,1399000,43.677338,-79.465416,19 ESTORIL TERR,Toronto,M6N 5E1,M6N
1206,Downtown,445000,43.661793,-79.384506,#Ph-Xx - 21 GRENVILLE ST,Toronto,M4Y 0B9,M4Y
1207,Agincourt,98000,43.788311,-79.268082,#335 - 4438 SHEPPARD AVE E,Toronto,M1S 1V2,M1S
1208,Agincourt,20000,43.788311,-79.268082,#328 - 4438 SHEPPARD AVE E,Toronto,M1S 1V2,M1S
1209,Downtown,35000,43.6395,-79.393425,#Parkin- 11 BRUNEL CRT,Toronto,M5V 3Y3,M5V
1210,Parkdale,1099000,43.635445,-79.441032,3775 Lake Shore Blvd,Toronto,M6K 3C1,M6K
1211,Midtown Toronto,611900,43.696835,-79.393997,#805 - 68 MERTON ST,Toronto,M4S 0A7,M4S
1212,Downtown,475000,43.645195,-79.390678,#133 - 250 WELLINGTON ST W,Toronto,M5V 3P6,M5V
1213,Mimico,385000,43.630856,-79.475014,#809 - 88 Palace Pier Crt,Toronto,M8V 2Z6,M8V
1214,Eglinton East,399000,43.746014,-79.232513,#328 - 21 NELSON ST,Toronto,M1J 2V3,M1J
1215,Little Portugal,319900,43.641697,-79.423431,#1908 W - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1216,Willowdale,479900,43.763969,-79.407013,#1503 - 88 SHEPPARD AVE E,Toronto,M2N 0G9,M2N
1217,Midtown Toronto,3580000,43.67173,-79.389694,#3102 - 50 Yorkville Ave,Toronto,M4W 0A4,M4W
1218,Thorncliffe Park,69000,43.705597,-79.345993,45 OVERLEA BLVD,Toronto,M4H 1C3,M4H
1219,Bayview Village,889000,43.767746,-79.370918,#Th11 - 121 MCMAHON DR,Toronto,M2K 1C2,M2K
1220,Morningside,199000,43.786037,-79.197723,#Ph18 - 3050 Ellesmere Rd,Toronto,M1E 5E6,M1E
1221,Entertainment District,359900,43.649025,-79.387138,#601 - 126 Simcoe St,Toronto,M5H 4E6,M5H
1222,Malvern,525000,43.792122,-79.235725,#211 - 28 ROSEBANK DR N,Toronto,M1B,M1B
1223,Mimico,639000,43.624969,-79.478081,#2908 - 59 ANNIE CRAIG DR,Toronto,M8V 0C4,M8V
1224,Midtown Toronto,360000,43.673172,-79.389687,#2601 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1225,Fairbank,950000,43.686459,-79.451279,295 EARLSCOURT AVE,Toronto,M6E 1T7,M6E
1226,Guildwood,2899000,43.734413,-79.209335,115 Sylvan Ave,Toronto,M1M 1J9,M1M
1227,Old East York,238900,43.696827,-79.293411,#706 - 3 MASSEY SQ,Toronto,M4C 5L5,M4C
1229,Rexdale,299990,43.724766,-79.616486,#1026 - 700 HUMBERWOOD BLVD,Toronto,M9W 7J4,M9W
1230,West Hill,484900,43.769436,-79.188362,#130 - 4470 KINGSTON RD,Toronto,M1E 3E7,M1E
1231,Islington - City Centre West,1299900,43.64753,-79.544487,63 Goswell Rd,Toronto,M9B 1X1,M9B
1232,Little Portugal,265990,43.642391,-79.424736,#1110 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1233,Toronto,2250000,43.727787,-79.381371,#3 D - 1 CHEDINGTON PL,Toronto,M4N 3R5,M4N
1234,Eatonville,49000,43.641918,-79.565247,#5 - 385 THE WEST MALL,Toronto,M9C 1E7,M9C
1235,Edenbridge - Humber Valley,4888000,43.677505,-79.521782,92 NORTH DR,Toronto,M9A 4R2,M9A
1236,Rouge,230000,43.836353,-79.250473,#136 - 3351 MARKHAM RD,Toronto,M1X 0A6,M1X
1237,Trinity - Bellwoods,30000,43.65181,-79.408936,814 Dundas St,Toronto,M6J 1V3,M6J
1238,Wynford-Concorde,295000,43.723839,-79.337303,#602 - 18 WYNFORD DR,Toronto,M3C 3S2,M3C
1239,Dorset Park,5,43.760124,-79.275925,#3 - 260 Nantucket Blvd,Toronto,M1P 2B4,M1P
1240,York University Heights,868888,43.767239,-79.504723,19 BOOT TERR,Toronto,M3J 0A1,M3J
1241,Don Mills,423800,43.730209,-79.332375,#607 - 120 Dallimore Circ,Toronto,M3C 4C5,M3C
1242,Victoria Village,332000,43.724998,-79.328636,#604 - 181 Wynford Dr,Toronto,M3C 0C6,M3C
1243,Dorset Park,119000,43.741192,-79.281723,#302 - 1159 BIRCHMOUNT RD,Toronto,M1P 2B7,M1P
1244,Regal Heights,1995000,43.67487,-79.439171,5 Northcliffe Blvd,Toronto,M6H 3G9,M6H
1245,Rexdale,900000,43.713955,-79.557671,22 -22A REXDALE BLVD,Toronto,M9W 5Z3,M9W
1246,Sherwood Park,2575000,43.714428,-79.394653,97A Sherwood Ave,Toronto,M4P 2A6,M4P
1247,Downsview,762900,43.720753,-79.517281,9 June Ave,Toronto,M3L 1B7,M3L
1248,Tam O'Shanter,549000,43.785709,-79.293724,#2102 - 168 BONIS AVE,Toronto,M1T 3V6,M1T
1249,Downsview,1679000,43.729599,-79.5,3 Forthbridge Cres,Toronto,M3M 2A1,M3M
1250,Downsview,289900,43.726418,-79.479942,#917 - 15 JAMES FINLAY WAY,Toronto,M3M 0B3,M3M
1251,Niagara,312000,43.638512,-79.400894,#716 - 169 Fort York Blvd,Toronto,M5V 0C8,M5V
1252,Yorkdale,69000,43.719013,-79.457947,#18 A - 3220 DUFFERIN ST,Toronto,M6A 1L7,M6A
1253,Little Portugal,269500,43.641697,-79.423431,#805 - 36 Lisgar St,Toronto,M6J 0A9,M6J
1254,Bayview Woods - Steeles,1758888,43.793625,-79.39222,2 Centurion Crt,Toronto,M2K 2N2,M2K
1255,Bayview Village,319000,43.769569,-79.369514,#Ph10 - 19 SINGER CRT,Toronto,M2K 1C5,M2K
1256,Newtonbrook,455000,43.78067,-79.418343,#520 - 25 GREENVIEW AVE,Toronto,M2M 0A5,M2M
1257,Edenbridge - Humber Valley,2649000,43.665764,-79.527443,70 Hartfield Rd,Toronto,M9A 3E1,M9A
1259,Edenbridge - Humber Valley,2325000,43.660347,-79.523361,46 Wimbleton Rd,Toronto,M9A 3S1,M9A
1260,Bayview Village,539000,43.767937,-79.387955,#621 - 2885 BAYVIEW AVE,Toronto,M2K 0A3,M2K
1261,Highland Creek,999900,43.793736,-79.162827,3 BLUENOSE CRES,Toronto,M1C 4R7,M1C
1262,Midtown Toronto,729900,43.673172,-79.389687,#1105 - 32 Davenport Rd,Toronto,M5R 0B5,M5R
1263,Willowdale,412000,43.769665,-79.41378,#1711 - 5162 Yonge Ave,Toronto,M2N 0E9,M2N
1264,Bridlewood,249000,43.798306,-79.314674,#2109 - 100 ECHO PT,Toronto,M1W 2V2,M1W
1265,Edenbridge - Humber Valley,1695000,43.665733,-79.518074,1 Edgevalley Dr,Toronto,M9A 4N6,M9A
1266,New Toronto,1099000,43.598412,-79.51664,3154 Lake Shore Blvd,Toronto,M8V 1L5,M8V
1267,Willowdale,449900,43.769829,-79.413467,#115 - 5168 YONGE ST,Toronto,M2N 0G1,M2N
1268,Riverside,1550000,43.661396,-79.347633,76 Boulton Ave,Toronto,M4M 2J5,M4M
1269,Glen Park,698000,43.708862,-79.468758,34 Eugene St,Toronto,M6B 3Z4,M6B
1270,Scarborough Village,630000,43.741879,-79.213852,2268 Kingston Rd,Toronto,M1M 1R9,M1M
1271,Fairbank,848800,43.704197,-79.442039,166 Marlee Ave,Toronto,M6B 3H4,M6B
1272,Islington - City Centre West,395000,43.633957,-79.541298,#100 - 5415 DUNDAS ST W,Toronto,M9B 1B1,M9B
1273,Willowdale,639000,43.761196,-79.408951,#902 - 33 Sheppard Ave,Toronto,M2N 7K1,M2N
1274,Willowdale,398800,43.761154,-79.408836,#304 - 23 SHEPPARD AVE E,Toronto,M2N 0C8,M2N
1275,Ionview,785000,43.740768,-79.272987,58 Kingsdown Dr,Toronto,M1K 3C1,M1K
1276,Willowdale,1999900,43.782459,-79.402336,181 FINCH AVE E,Toronto,M2N 4R8,M2N
1277,Agincourt,275000,43.778614,-79.281258,#1409 - 151 Village Green Sq,Toronto,M1S 0K5,M1S
1278,The Beach,740000,43.674232,-79.307144,#504 - 60 Haslett Ave,Toronto,M4L 3R2,M4L
1279,Leslieville,809900,43.669174,-79.317986,#Th21 - 96-104 Coxwell Ave,Toronto,M4L 3B2,M4L
1280,Wexford - Maryvale,1599000,43.762917,-79.314003,42 Pachino Blvd,Toronto,M1R 4J5,M1R
1281,Midtown Toronto,1599000,43.718693,-79.426956,92 GLEN RUSH BLVD,Toronto,M5N 2V1,M5N
1282,Rexdale,189900,43.73354,-79.592949,#4 - 242 John Garland Blvd,Toronto,M9V 1N8,M9V
1283,Jane and Finch,149900,43.749435,-79.516846,#253 - 10 EDDYSTONE AVE,Toronto,M3N 2H7,M3N
1284,The Queensway,2640000,43.633003,-79.500664,65 OAKFIELD DR,Toronto,M8Y 1N9,M8Y
1285,Midtown Toronto,600000,43.705097,-79.397514,#2209 - 2181 Yonge St,Toronto,M4S 2A9,M4S
1286,Ionview,799000,43.733253,-79.273369,18 Corinne Cres,Toronto,M1K 2Y8,M1K
1287,Toronto,499900,43.761047,-79.410904,#147 - 4750 YONGE ST,Toronto,L4C 0M5,L4C
1288,Wexford,749900,43.750694,-79.296608,1249 Warden Ave,Toronto,M1R 2R4,M1R
1289,Emery,530000,43.747463,-79.560875,62 Songwood Dr,Toronto,M9M 1X3,M9M
1290,Henry Farm,419500,43.774746,-79.336929,#2609 - 275 Yorkland Rd,Toronto,M2J 1S3,M2J
1291,Midtown Toronto,129000,43.687893,-79.395996,44 St Clair Ave,Toronto,M4V 3C9,M4V
1292,Thornhill,379900,43.830166,-79.467117,#904 - 33 SHORE BREEZE DR,Toronto,L4J 8R6,L4J
1293,Islington - City Centre West,1119000,43.649822,-79.552376,10 Shaver Crt,Toronto,M9B 4P4,M9B
1294,Oakridge,295800,43.694603,-79.273277,#212 - 3520 Danforth Ave,Toronto,M1L 1E6,M1L
1295,Downtown,290000,43.659256,-79.382828,#2 - 382 Yonge St,Toronto,M5B 1S9,M5B
1296,Port Union,1969000,43.776833,-79.157974,140 Colonel Danforth Tr,Toronto,M1C 1R2,M1C
1297,Downtown,419999,43.643486,-79.392303,#1112 - 352 FRONT ST,Toronto,M5V 0K3,M5V
1298,Bayview Village,569000,43.768436,-79.377464,#714 - 701 Sheppard Ave,Toronto,M2K 2Z3,M2K
