Index,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
4460,St. Andrew - Windfields,3538000,43.757244,-79.398636,55 FAIRMEADOW AVE,Toronto,M2P 1W8,M2P
4467,St. Andrew - Windfields,3618800,43.758785,-79.396378,66 Cotswold Cres,Toronto,M2P 1N2,M2P
4478,St. Andrew - Windfields,3820000,43.758949,-79.39373,76 Montressor Dr,Toronto,M2P 1Z4,M2P
4483,York Mills,3980000,43.755997,-79.40049,2 NORMANDALE CRES,Toronto,M2P 1M8,M2P
4491,St. Andrew - Windfields,4280000,43.750565,-79.388824,170 Owen Blvd,Toronto,M2P 1G7,M2P
4495,St. Andrew - Windfields,4499900,43.749847,-79.386124,216 Owen Blvd,Toronto,M2P 1G7,M2P
4497,St. Andrew - Windfields,4500000,43.757694,-79.391495,51 MONTRESSOR DR,Toronto,M2P 1Z3,M2P
4505,York Mills,4680000,43.757633,-79.391129,6 TOBA DR,Toronto,M2P 1Z3,M2P
4508,St. Andrew - Windfields,4880000,43.752792,-79.39328,33 MEDALIST RD,Toronto,M2P 1Y5,M2P
4519,York Mills,5300000,43.749496,-79.386871,187 Gordon Rd,Toronto,M2P 1E8,M2P
4534,York Mills,5998000,43.740791,-79.403267,1 Old Yonge St,Toronto,M2P 1A9,M2P
15,Thornhill,109900,43.792583,-79.444809,787 STEELS AVE W,Toronto,M2R 3W9,M2R
627,Newtonbrook,299000,43.780666,-79.446335,#2208 - 100 ANTIBES DR,Toronto,M2R 3N1,M2R
963,Willowdale,329900,43.775791,-79.434486,#303 - 222 Finch Ave,Toronto,M2R 1M6,M2R
1109,Willowdale,348000,43.775791,-79.434486,#214 - 222 Finch Ave,Toronto,M2R 1M6,M2R
1112,Newtonbrook,348800,43.780464,-79.447006,#2108 - 80 Antibes Dr,Toronto,M2R 3N1,M2R
1189,Newtonbrook,354990,43.778614,-79.452042,#1505 - 133 TORRESDALE AVE,Toronto,M2R 3T2,M2R
1223,Newtonbrook,359900,43.780464,-79.447006,#Ph08 - 80 Antibes Dr,Toronto,M2R 3N1,M2R
1488,Newtonbrook,392990,43.780464,-79.447006,#2706 - 80 ANTIBES DR,Toronto,M2R 3N1,M2R
1504,Newtonbrook,395000,43.780464,-79.447006,#1207 - 80 ANTIBES DR,Toronto,M2R 3N1,M2R
1506,Newtonbrook,395000,43.792667,-79.443939,#310 - 777 STEELES AVE W,Toronto,M2R 3Y4,M2R
1522,Newtonbrook,398000,43.779842,-79.44577,#1005 - 115 Antibes Dr,Toronto,M2R 2Z1,M2R
1912,Newtonbrook,448800,43.780666,-79.446335,#2704 - 100 Antibes Dr,Toronto,M2R 3N1,M2R
1996,Newtonbrook,458800,43.77272,-79.452095,#807 - 10 Torresdale Ave,Toronto,M2R 3V8,M2R
2042,Newtonbrook,468888,43.784462,-79.445152,23 CANDY COURT WAY,Toronto,M2R 2Y7,M2R
2187,Newtonbrook,489888,43.79047,-79.44825,#1607 - 1101 STEELES AVE W,Toronto,M2R 3W5,M2R
2392,Newtonbrook,529000,43.780006,-79.450439,15 COACH LITEWAY WAY,Toronto,M2R 3J8,M2R
2675,Willowdale,588000,43.772457,-79.445831,87 RED ROBIN WAY,Toronto,M2R 3K6,M2R
3101,Newtonbrook,688000,43.778427,-79.450531,#Th 40 - 31 CONEFLOWER CRES,Toronto,M2R 0A5,M2R
3147,Newtonbrook,699000,43.790558,-79.442062,108 ELISE TERR,Toronto,M2R 2X1,M2R
3633,Newtonbrook,890000,43.77272,-79.452095,#808 - 10 TORRESDALE AVE,Toronto,M2R 3V8,M2R
3724,Newtonbrook,949900,43.778614,-79.441551,23 Kenton Dr,Toronto,M2R 2H8,M2R
3791,Willowdale,999000,43.775955,-79.433769,216 B FINCH AVE,Toronto,M2R 1M5,M2R
3798,Willowdale,999000,43.775993,-79.432739,206 B FINCH AVE W,Toronto,M2R 1M5,M2R
3810,Willowdale,999900,43.773785,-79.441116,12 Muirkirk Rd,Toronto,M2R 1W3,M2R
3853,Willowdale,1080000,43.775955,-79.433769,216 B FINCH AVE,Toronto,M2R 1M5,M2R
3880,Willowdale,1100000,43.769489,-79.432037,53 COBDEN ST,Toronto,M2R 1S4,M2R
3998,Newtonbrook,1299000,43.782883,-79.436531,406 DREWRY AVE,Toronto,M2R 2K4,M2R
4015,Newtonbrook,1300000,43.78463,-79.438087,423 Connaught Ave,Toronto,M2R 2M4,M2R
4047,Willowdale,1388000,43.776905,-79.436813,11 MELTON GROVE ST,Toronto,M2R 2G8,M2R
4065,Newtonbrook,1399000,43.786533,-79.442619,31 DEWLANE DR,Toronto,M2R 2P7,M2R
4173,Willowdale,1650000,43.768085,-79.440582,40 Terrace Ave,Toronto,M2R 1E9,M2R
4183,Willowdale,1688000,43.764137,-79.436172,20 Christine Cres,Toronto,M2R 1B3,M2R
4325,Willowdale,2390000,43.765755,-79.433098,278 BETTY ANN DR N,Toronto,M2R 1A8,M2R
4345,Willowdale,2498000,43.765755,-79.433098,278 BETTY ANN DR N,Toronto,M2R 1A8,M2R
4349,Newtonbrook,2499000,43.779377,-79.441811,16 ROBSON PL,Toronto,M2R 2Y4,M2R
249,Parkwoods - Donalda,205000,43.762363,-79.320976,#710 - 1338 York Mills Rd,Toronto,M3A 3M3,M3A
350,Parkwoods - Donalda,248800,43.752785,-79.332695,#614 - 18 VALLEY WOODS RD,Toronto,M3A 0A1,M3A
487,Parkwoods - Donalda,275000,43.762363,-79.320976,#1002 - 1338 York Mills Rd,Toronto,M3A 3M3,M3A
885,Parkwoods - Donalda,324900,43.752785,-79.332695,#507 - 18 VALLEY WOODS RD,Toronto,M3A 0A1,M3A
987,Parkwoods - Donalda,334900,43.752785,-79.332695,#808 - 18 VALLEY WOODS RD,Toronto,M3A 0A1,M3A
1008,Parkwoods - Donalda,338000,43.752785,-79.332695,#513 - 18 VALLEY WOODS RD,Toronto,M3A 0A1,M3A
3984,Parkwoods - Donalda,1290000,43.76067,-79.340393,28 CAMWOOD CRES,Toronto,M3A 3L2,M3A
4437,Parkwoods - Donalda,3288000,43.758492,-79.344276,26 Ruden Cres,Toronto,M3A 3H3,M3A
201,Toronto,189900,43.762257,-79.352737,#307 - 220 Duncan Mill Rd,Toronto,M3B 2V1,M3B
498,Don Mills,278000,43.747749,-79.348656,#A203 - 16 Mallard Rd,Toronto,M3B 3N1,M3B
526,Don Mills,279999,43.747749,-79.348656,#A208 - 16 MALLARD RD,Toronto,M3B 3N1,M3B
570,Don Mills,289900,43.747749,-79.348656,#A209 A - 16 MALLARD RD,Toronto,M3B 3N1,M3B
715,Don Mills,305000,43.747749,-79.348656,#A202 - 16 MALLARD RD,Toronto,M3B 3N1,M3B
1484,Don Mills,390000,43.747749,-79.348656,#A204 - 16 Mallard Rd,Toronto,M3B 3N1,M3B
1826,Don Mills,430000,43.747917,-79.347809,#C104 - 10 Mallard Rd,Toronto,M3B 3N1,M3B
2165,Don Mills,488000,43.739239,-79.344574,#412 - 1200 DON MILLS RD,Toronto,M3B 3N9,M3B
2288,Don Mills,499900,43.739239,-79.344574,#113 - 1200 DON MILLS RD,Toronto,M3B 3N9,M3B
2694,Toronto,589900,43.761299,-79.351776,#502 -50- 255 DUNCAN MILLS RD,Toronto,M3B 3H9,M3B
3080,Don Mills,675000,43.748825,-79.347603,#31 - 1396 DON MILLS RD,Toronto,M3B 3N1,M3B
3550,Don Mills,840000,43.747749,-79.348656,#A210 - 16 MALLARD RD,Toronto,M3B 3N1,M3B
4238,Don Mills,1899000,43.74173,-79.356651,4 CHATFIELD DR,Toronto,M3B 1K5,M3B
4247,Windfields,1958000,43.739819,-79.358345,9 Cicada Crt,Toronto,M3B 1G4,M3B
4281,Windfields,2088000,43.739819,-79.358345,9 Cicada Crt,Toronto,M3B 1G4,M3B
4445,Windfields,3388000,43.737522,-79.358696,16 Larkfield Dr,Toronto,M3B 2H1,M3B
4454,Windfields,3488000,43.749664,-79.373573,28 COSMIC DR,Toronto,M3B 3G2,M3B
4487,Windfields,3998000,43.73727,-79.361427,1 TANVALLEY CRT,Toronto,M3B 1C5,M3B
4501,Don Mills,4590000,43.736397,-79.355057,11 TANGMERE RD,Toronto,M3B 2N1,M3B
4535,Windfields,5998000,43.746918,-79.376839,24 Daleberry Pl,Toronto,M3B 2A7,M3B
4539,Windfields,6980000,43.737885,-79.366577,25 Alderbrook Dr,Toronto,M3B 1E3,M3B
4554,Windfields,9998880,43.745796,-79.377312,37 MISTY CRES,Toronto,M3B 1T2,M3B
33,Victoria Village,119000,43.728821,-79.329216,#108 - 1 CONCORDE GATE,Toronto,M3C 3N6,M3C
263,Flemingdon Park,214000,43.710075,-79.331192,#2001 - 10 Sunny Glenway Dr,Toronto,M3C 2Z3,M3C
293,Flemingdon Park,229000,43.711422,-79.333313,#2107 - 725 DON MILLS RD,Toronto,M3C 1T1,M3C
331,Flemingdon Park,239900,43.711529,-79.322899,#1709 - 60 PAVANE LINK WAY,Toronto,M3C 1A1,M3C
345,Flemingdon Park,247000,43.710075,-79.331192,#2203 - 10 SUNNY GLEN WAY,Toronto,M3C 2Z3,M3C
349,Flemingdon Park,248500,43.711658,-79.324539,#909 - 5 VICORA LINKWAY WAY,Toronto,M3C 1A2,M3C
402,Flemingdon Park,259000,43.719769,-79.331573,250 Ferrand Dr,Toronto,M3C 3G8,M3C
421,Victoria Village,264000,43.730324,-79.327217,#1703 - 5 CONCORDE PL,Toronto,M3C 3R8,M3C
519,Flemingdon Park,279900,43.717915,-79.326309,## 911 - 5 Shady Gfwy,Toronto,M3C 3A5,M3C
606,Wynford-Concorde,295000,43.723839,-79.337303,#602 - 18 WYNFORD DR,Toronto,M3C 3S2,M3C
628,Victoria Village,299000,43.724998,-79.328636,#2301 - 181 WYNFORD DR,Toronto,M3C 0C6,M3C
635,Flemingdon Park,299000,43.711529,-79.322899,#1506 - 60 Pavane Link Way,Toronto,M3C 1A1,M3C
636,Flemingdon Park,299000,43.711529,-79.322899,#1506 - 60 Pavane Link Way,Toronto,M3C 1A1,M3C
654,Flemingdon Park,299900,43.711529,-79.322899,#301 - 60 PAVANE LINKWAY WAY,Toronto,M3C 1A1,M3C
697,Flemingdon Park,300000,43.719494,-79.337746,#1101 - 797 Don Mills Rd,Toronto,M3C 1V1,M3C
766,Flemingdon Park,314900,43.711529,-79.322899,#1110 - 60 PAVANE LINK WAY,Toronto,M3C 1A1,M3C
815,Don Mills,319000,43.730209,-79.332375,#522 - 120 Dallimore Circ,Toronto,M3C 4C5,M3C
857,Flemingdon Park,320000,43.710968,-79.325294,#Ph01 - 15 Vicora Link Way,Toronto,M3C 1A9,M3C
867,Wynford-Concorde,320700,43.723839,-79.337303,#715 - 18 WYNFORD DR,Toronto,M3C 3S2,M3C
977,Victoria Village,332000,43.724998,-79.328636,#604 - 181 Wynford Dr,Toronto,M3C 0C6,M3C
1185,Flemingdon Park,354000,43.719494,-79.337746,#Lph05 - 797 DON MILLS RD,Toronto,M3C 1V1,M3C
1214,Don Mills,359000,43.732933,-79.346291,#510 - 85 THE DONWAY W,Toronto,M3C,M3C
1410,Don Mills,383000,43.73275,-79.345634,#706 - 75 THE DONWAY W ST,Toronto,M3C 2E9,M3C
1502,Victoria Village,394900,43.726643,-79.328133,#1208 - 133 Wynford Dr,Toronto,M3C 0J5,M3C
1765,Don Mills,423800,43.730209,-79.332375,#607 - 120 Dallimore Circ,Toronto,M3C 4C5,M3C
1777,Don Mills,425000,43.73275,-79.345634,#903 - 75 The Donway Way,Toronto,M3C 2E9,M3C
1779,Don Mills,425000,43.73275,-79.345634,#903 - 75 The Donway Way,Toronto,M3C 2E9,M3C
1821,Victoria Village,429900,43.728333,-79.325882,#306 - 75 Wynford Heights Cres,Toronto,M3C 3H9,M3C
1866,Don Mills,439000,43.73275,-79.345634,#1310 - 75 THE DONWAY W,Toronto,M3C 2E9,M3C
2663,Wynford-Concorde,580500,43.723839,-79.337303,#619 -62- 18 WYNFORD DR,Toronto,M3C 3S2,M3C
2766,Victoria Village,599500,43.730347,-79.328224,#402 - 18 Concorde Pl,Toronto,M3C 3N4,M3C
3433,Wynford-Concorde,798050,43.723839,-79.337303,#503 -50- 18 WYNFORD DR,Toronto,M3C 3S2,M3C
3606,Don Mills,868880,43.730297,-79.336617,35 B Green Belt Dr,Toronto,M3C 1L8,M3C
3706,Victoria Village,935000,43.730347,-79.328224,#Ph 16 - 18 Concorde Pl,Toronto,M3C 3N4,M3C
4553,Bridle Path,9688000,43.729534,-79.369606,45 PARK LANE CIRC,Toronto,M3C 2N2,M3C
102,Toronto,149900,43.747116,-79.436508,4134 BATHURST ST,Toronto,M3H 3P4,M3H
154,Bathurst Manor,170000,43.755169,-79.441742,650 SHEPPARD AVE W,Toronto,M3H 2S5,M3H
511,Wilson Heights,279000,43.735577,-79.442574,428 WILSON AVE,Toronto,M3H 1T9,M3H
534,Wilson Heights,284000,43.749321,-79.437149,#513 - 4200 BATHURST ST,Toronto,M3H 6C7,M3H
597,Wilson Heights,294000,43.749321,-79.437149,#513 - 4200 BATHURST ST,Toronto,M3H 6C7,M3H
733,Wilson Heights,309888,43.734478,-79.446472,#503 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
780,Bathurst Manor,315000,43.755169,-79.441742,#502 - 650 Sheppard Ave,Toronto,M3H 2S5,M3H
787,Bathurst Manor,315000,43.755169,-79.441742,#304 - 650 Sheppard Ave,Toronto,M3H 2S5,M3H
798,Wilson Heights,318000,43.752892,-79.449783,#302 - 801 SHEPPARD AVE W,Toronto,M3H 2T3,M3H
838,Wilson Heights,319900,43.734035,-79.447968,#E 508 - 555 WILSON AVE,Toronto,M3H 0C6,M3H
872,Bathurst Manor,322800,43.755169,-79.441742,#212 - 650 SHEPPARD AVE,Toronto,M3H 2S5,M3H
957,Wilson Heights,329900,43.734478,-79.446472,#533 - 525 Wilson Ave,Toronto,M3H 1V1,M3H
1046,Wilson Heights,339900,43.734478,-79.446472,#509 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
1056,York University Heights,339900,43.7747,-79.470566,#4 - 24 Martin Ross Ave,Toronto,M3H 5S4,M3H
1096,Bathurst Manor,345000,43.752201,-79.456841,#507 - 906 SHEPPARD AVE W,Toronto,M3H 2T5,M3H
1145,Bathurst Manor,349900,43.753578,-79.448555,#504 - 778 Sheppard Ave,Toronto,M3H 2T1,M3H
1175,Wilson Heights,350000,43.738132,-79.434631,3780 BATHURST ST,Toronto,M3H 3M6,M3H
1657,Bathurst Manor,409900,43.75106,-79.460693,#911 - 1030 SHEPPARD AVE W,Toronto,M3H 6C1,M3H
1693,Bathurst Manor,415000,43.752007,-79.456001,#214 - 890 Sheppard Ave,Toronto,M3H 2T5,M3H
1977,Wilson Heights,455000,43.734478,-79.446472,#108 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
2325,Bathurst Manor,510000,43.755169,-79.441742,#607 - 650 Sheppard Ave,Toronto,M3H 2S5,M3H
2406,Wilson Heights,529900,43.734478,-79.446472,#824 - 525 Wilson Ave,Toronto,M3H 1V1,M3H
2407,Wilson Heights,529900,43.734478,-79.446472,#824 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
2506,Wilson Heights,549900,43.734035,-79.447968,#E109 - 555 WILSON AVE W,Toronto,M3H 0C6,M3H
2507,Wilson Heights,549900,43.734035,-79.447968,#E109 - 555 WILSON AVE W,Toronto,M3H 0C6,M3H
3400,Bathurst Manor,780000,43.753391,-79.448715,#Th2 - 784 Sheppard Ave,Toronto,M3H 2T1,M3H
3777,Bathurst Manor,995000,43.752811,-79.451485,830A Sheppard Ave,Toronto,M3H 2T3,M3H
3778,Bathurst Manor,995000,43.752811,-79.451485,830 Sheppard Ave,Toronto,M3H 2T3,M3H
3780,Bathurst Manor,998000,43.758739,-79.452705,170 ELDER ST,Toronto,M3H 4E6,M3H
3782,Bathurst Manor,998000,43.763023,-79.452744,34 PANNAHILL RD,Toronto,M3H 4N5,M3H
3792,Wilson Heights,999000,43.754162,-79.440613,30 ALEXIS BLVD,Toronto,M3H 2P4,M3H
3793,Bathurst Manor,999000,43.760948,-79.444893,3 Acton Ave,Toronto,M3H 4G6,M3H
3806,Wilson Heights,999900,43.73904,-79.44236,79 De Quincy Blvd,Toronto,M3H 1Y8,M3H
3812,Bathurst Manor,999900,43.754772,-79.442169,664 Sheppard Ave,Toronto,M3H 2S4,M3H
3819,Bathurst Manor,999999,43.754963,-79.45652,248 CODSELL AVE,Toronto,M3H 3X1,M3H
3866,Bathurst Manor,1098888,43.765511,-79.458313,297 MAXWELL ST,Toronto,M3H 4V8,M3H
3899,Wilson Heights,1149000,43.734875,-79.441017,49 Cadillac Ave,Toronto,M3H 1S3,M3H
3911,Bathurst Manor,1180000,43.761745,-79.459175,126 Shaftesbury St,Toronto,M3H 5M1,M3H
3924,Wilson Heights,1198000,43.745205,-79.440338,16 Erica Ave,Toronto,M3H 3H2,M3H
3972,Bathurst Manor,1279000,43.756145,-79.45932,253 Searle Ave,Toronto,M3H 4C1,M3H
3981,Bathurst Manor,1288000,43.760647,-79.451912,82 Combe Ave,Toronto,M3H 4J7,M3H
4022,Bathurst Manor,1340000,43.762512,-79.462944,65 BARKSDALE AVE,Toronto,M3H 5P1,M3H
4068,Wilson Heights,1399990,43.748856,-79.453499,227 REINER Road,Toronto,M3H 2M2,M3H
4074,Bathurst Manor,1420000,43.761913,-79.451271,181 Goddard St,Toronto,M3H 5E4,M3H
4143,Armour Heights,1590000,43.743423,-79.426872,112 Bombay Ave,Toronto,M3H 1C3,M3H
4203,Wilson Heights,1788000,43.748413,-79.456345,264 REINER RD,Toronto,M3H 2M4,M3H
4348,Bathurst Manor,2499000,43.753155,-79.450783,816-818 Sheppard Ave,Toronto,M3H 2T1,M3H
4367,Wilson Heights,2589000,43.735573,-79.443596,438 Wilson Ave,Toronto,M3H 1T9,M3H
4395,Wilson Heights,2800000,43.747173,-79.450569,9 Bowring Walk,Toronto,M3H 5Z9,M3H
4510,Armour Heights,4950000,43.7486,-79.429245,57 Timberlane Dr,Toronto,M3H 1J3,M3H
117,York University Heights,150000,43.759502,-79.478058,4067 CHESSWOOD DR,Toronto,M3J 2R8,M3J
208,York University Heights,195000,43.757763,-79.475639,3909 CHESSWOOD DR,Toronto,M3J 2R8,M3J
210,York University Heights,195000,43.757763,-79.475639,3909 Chesswood Drive,Toronto,M3J 2R8,M3J
214,York University Heights,198888,43.781139,-79.492851,#11 -14 - 2901 STEELES AVE W,Toronto,M3J 3A1,M3J
218,York University Heights,199000,43.778461,-79.47509,821 Alness St,Toronto,M3J 2H8,M3J
324,York University Heights,239000,43.762249,-79.500114,#709 - 455 Sentinel Rd,Toronto,M3J 2T6,M3J
377,York University Heights,250000,43.767105,-79.47065,#6 - 1101 Finch Ave,Toronto,M3J 3L6,M3J
385,Jane and Finch,254900,43.764423,-79.496277,#108 - 25 FOUR WINDS DR,Toronto,M3J 1K8,M3J
386,Jane and Finch,255000,43.764374,-79.49456,#412 - 19 FOUR WINDS DR,Toronto,M3J 2S9,M3J
414,Jane and Finch,259900,43.764423,-79.496277,#207 - 25 FOUR WINDS DR,Toronto,M3J 1K8,M3J
479,Jane and Finch,273900,43.765266,-79.493652,#612 - 9 FOUR WINDS DR,Toronto,M3J 2S8,M3J
680,Jane and Finch,299900,43.76395,-79.497574,#513 - 31 FOUR WINDS DR,Toronto,M3J 1K7,M3J
